"Model","Launch","Code name","Fab Process (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","Core config","Clock rate","Clock rate","Clock rate","Fillrate","Fillrate","Memory Configuration","Memory Configuration","Memory Configuration","API support (version)","API support (version)","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Comments"
"Model","Launch","Code name","Fab Process (nm)","Transistors (Million)","Die Size (mm)","Die Count","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","DRAM type","Bus width (bit)","DirectX","OpenGL","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Comments"
"GeForce G 100","March 10, 2009","G98","65","Unknown","86","1","PCIe 2.0 x16","512","8:8:4","567","1400","500","2.15","4.3","8.0","DDR2","64","10.0","3.3","33.6","35","0.96","OEM products"
"GeForce GT 120","March 10, 2009","G96b","55","314","121","1","PCIe 2.0 x16","512","32:16:8","500","1400","800","4.4","8.8","16.0","DDR2","128","10.0","3.3","134.4","50","2.69","OEM products"
"GeForce GT 130","March 10, 2009","G94b","55","505","196?","1","PCIe 2.0 x16","1536","48:24:12","500","1250","500","6","12","24.0","DDR2","192","10.0","3.3","180","75","2.4","OEM products"
"GeForce GT 140","March 10, 2009","G94b","55","505","196?","1","PCIe 2.0 x16","512 
1024","64:32:16","650","1625","1800","10.4","20.8","57.6","GDDR3","256","10.0","3.3","312","105","2.97","OEM products"
"GeForce GTS 150","March 10, 2009","G92b","55","754","260","1","PCIe 2.0 x16","1024","128:64:16","738","1836","1000","11.808","47.232","64.0","GDDR3","256","10.0","3.3","705","141","5.0","OEM products"
