"Model","Launch","Fab (µm)","Bus interface","Memory (KB)","Config core","Memory","Memory","API compliance"
"Model","Launch","Fab (µm)","Bus interface","Memory (KB)","Config core","Bus type","Bus width (bit)","API compliance"
"Wonder MDA/CGA","1986","1","PC/XT","64","1:1","SRAM","8","2D"
"Wonder EGA","1987","1","PC/XT","256","1:1","SRAM","8","2D"
"Wonder VGA","1987","1, 0.8","PC/XT, ISA","256, 512
1024","1:1","DRAM","8, 16","2D"
