"Products","Grapheme","Quantity","Norwegian","Danish","Danish","Danish"
"Products","Grapheme","Quantity","Norwegian","/V/","/rV/","/Vr/"
"P1","a","long","[ɑː]","[æː]","[ʁɑː]","[ɑː]"
"P2","a","short","[ɑ]","[a > æ], [ɑ]","[ʁɑ]","[ɑː]"
"P3","e","long","[eː]","[eː]","[ʁæː(ɪ̯)]","[eːɐ, ɛːɐ]"
"P4","e","short","[ɛ]","[ɛ]","[ʁa > ʁɑ], [ʁa > ʁaɪ̯]","[aɐ]"
"P5","e","unstressed","[ə]","[ə]","[ɐ]","[ɐ]"
"P6","i","long","[iː]","[iː]","[ʁiː]","[iːɐ]"
"P7","i","short","[ɪ]","[e], [i]","[ʁæ], [ʁi]","[iɐ]"
"P8","o","long","[uː]","[oː]","[ʁoː]","[oːɐ]"
"P9","o","short","[ɔ]","[ʌ], [ɔ]","[ʁʌ]","[ɒː], [o]"
"P10","u","long","[ʉː]","[uː]","[ʁuː > ʁoː]","[uːɐ]"
"P11","u","short","[ʉ], [u]","[ɔ] , [u]","[ʁɔ] , [ʁu > ʁo]","[uɐ]"
"P12","y","long","[yː]","[yː]","[ʁyː]","[yːɐ]"
"P13","y","short","[y]","[ø] , [y]","[ʁœ] , [ʁy]","[yɐ], [ɶɐ]"
"P14","æ","long","[æː]","[ɛː]","[ʁæː(ɪ̯)]","[ɛːɐ]"
"P15","æ","short","[æ]","[ɛ]","[ʁa > ɑ], [ʁa > ʁaɪ̯]","[aɐ]"
"P16","ø","long","[øː]","[øː]","[ʁœː]","[øːɐ]"
"P17","ø","short","[œ]","[ø]","[ʁœ], [ʁɶ]","[ɶɐ]"
"P18","å","long","[oː]","[ɔː]","[ʁɔː]","[ɒː]"
"P19","å","short","[ɔ]","[ʌ]","[ʁʌ]","[ɒː]"
