"Distribution","Approximate number of pre-compiled packages","Approximate number of source packages","Default package management tools","Package Format","Default installer","Graphical installation procedure"
"BeleniX","?","?","?","?","?","?"
"MilaX","?","?","?","?","?","?"
"Nexenta OS","?","?","?","APT","?","?"
"OpenIndiana","?","?","?","IPS","?","Yes"
"SchilliX","?","?","?","?","?","?"
"Distribution","Approximate number of packages","Approximate number of source packages","Default package management tools","Package Format","Default installer","Graphical installation procedure"
